sequence,label
想入手20，求推荐店铺，求注意事项。。欢迎老鸟喷新人 ~~标题要长~~~~本人近期想入手hs20一台。。希望各位老鸟给点建议，推荐个淘宝店铺，好让小弟安稳步入兔兔行列这两天论坛突然多了很多20的图片，让我对20多了不少信心。但看见20的图片普遍比22的图片偏白，而且有少许模糊。。这是什,1
想买个近摄镜，好心人推荐一下啊。谢谢～～想买个转接环和近摄镜。。。请问各位大侠哪种转接环比较合适的啊。lx3还是lx2的啊？两端伸缩式的么。。 另外：几倍的近摄镜合适啊？ 谢谢啊。。,1
适合兔兔用的三脚架，200块一下的，大家给推荐一款！如题所说，谢谢大家帮助1,1
1、4311s 的哪个性价比比较高，请帮忙推荐1、4311s 的哪个性价比比较高，请帮忙推荐，另外询问601 、026的价格？ 2、 4311s系列用着怎么样?,0
打算入5R16-50标头+佳能50 1.8，有什么转接头推荐 ？入手的朋友推荐下转接头。,1
买笔记本电脑，预算5到6千，求推荐最近想给弟弟买笔记本电脑，预算5到6千，看了看很多报道，有点懵，所以来这里请人推荐下，要求是主流，售后要好，主要用于看电影浏览网页，偶尔玩玩游戏，先谢谢各位,0
夏天到了， 关于Y500散热的装备 求大神们推荐啊！！！夏天到了， 关于Y500散热的装备 求大神们推荐啊！！！,0
新手想入门一台单反，价位不要超过7000，达人们推荐下吧～佳能D550，尼康D90哪款更适合新手？ 或者推荐些别的。 顺便问下先用原配的镜头练习还是单独买个什么镜头？ 先谢谢大家了～,1
求大神推荐笔记本1.本人学生党，旧电脑是宏碁win7系统的，但是感觉太卡，反应太慢，不爱了。 2.开机快，反应快，像素高（处理图片）。 3.不玩游戏，只是逛逛淘宝，用用Office。 4.14寸大小的，价格不介意。 求大神推荐！[眉开眼笑],0
推荐我想换新机，求大神推荐～,2
大家好，相机论坛新手前来报到， 请大家给推荐一款 1500--2000元的 相机大家好，相机论坛新手前来报到， 请大家给推荐一款 1500--2000元的 相机 平时拍拍外景，有时间拍个工程样板（室内拍摄） 在笔记本论坛 用手机拍的人家说我是第五代导演 悲剧、 请大家帮忙推荐下 购买相机需要注意,1
想在上海入手台小Y 有推荐什么地方吗今天去了徐家汇的几家店，实在是扫兴而归啊。本来想今天就买好的 第一家去的百脑汇，里面店员实在太嚣张了，逼着我买G450！ 苦口婆心的跟我贬低了半天Y450，看我不为所动 居然爆粗口！哎 太扫兴了 随后去了太平洋数,0
菜鸟恳请大家推荐几款1000-2000数码相机，谢谢大家了！在下最近想买数码相机，价格大概在1000－2000之间，由于我对数码相机并不是太懂，比如性能参数什么的，故向大家虚心求教几款在这个价位内，性价比比较高的产品。 还有就是数码相机的购买途径，一般是在苏宁国美之类,1
想限制下单位内部使用U盘，朋友推荐的是域管理；公司电脑建立一个windows域，通过域控想限制下单位内部使用U盘，朋友推荐的是域管理；公司电脑建立一个windows域，通过域控制终端的设备加载。,0
微博有奖活动大推荐现在好多商家都在用微博做宣传，为了吸引用户，还推出了很多有奖活动。今天上班挺闲的，我来找几个近期很火的活动，跟大家分享一下。有奖一起拿嘛~ 英特尔： 点评：虽然总共才5个中奖名额，而且奖品有点点那什么。。,0
R6007 A31t_8G A59m 原厂 降级包 解账户ID 实测推荐最新刷机教程，今天要给大家讲解的是线刷教程，主要是教大家用R817t X9070 R6007 A31t_8G A59m 原厂官方系统刷机，R817t X9070 R6007 A31t_8G A59m 解账户锁，R817t X9070 R6007 A31t_8G A59m 定屏死机，R817t X9070,2
求推荐一款摄影包我的情况是这样的， D3100+套头+55-300VR 可能还会再加个50/1.8G 想淘一款双肩摄影包，要求是下层侧开，一机两镜或三镜加一点小配件如充电器和闪光灯就行了。 上层关键是可多放衣物。这样外出就只要带一只包了 包包,1
啥也不懂新手求推荐就想买个本子炒股票，上上网，预算3000-，哪位大神推荐一下用得顺手的电脑，跪谢了！！要windows系统的，鉴于预算问题，不知道超级本，笔记本那种比较合适啊，望大家帮组一下！！！,0
大神能否推荐一款手机？3000以下的我的主要需求是运存至少4g，存储至少64g，因为平时玩大型游戏，王者荣耀什么的，后置摄像头清晰，屏幕清晰分辨率高不要大黑边！！！，电量3000毫安，音质不差，指纹识别功能的，然后希望质量能用一年以上，现在的viv,2
买本本求助，，4000`5000推荐！谢谢！！！能玩魔兽世界，2K9这类的游戏，最好画面再好点！能玩魔兽世界，2K9这类的游戏，最好画面再好点！,0
我想买一部5000以内的摄像机，自己用。请给推荐一部。自己家里用。性价比越高越好。,1
求推荐1000-2000元预算，拍室内装修效果，求大神推荐一款数码相机，本人小白,1
谁给推荐个努比亚z11尊享版后置摄像头想换个后置摄像头，有换了的吗？淘宝给推荐个清晰的要说最满意的地方，那还是屏幕了，无边框真的很惊艳，外观漂亮，拍照在手机里算一流水准（下面附一张努比亚拍的照片），我个人不玩手机游戏，日常用起来运行非常流,2
国外破解最新 Realtek hd 2.67驱动 + SRS、Dolby、DTS、X-FI音效，强烈推荐 ！！！最新win7 64位国外破解 Realtek hd 2.67驱动 + SRS、Dolby、DTS、X-FI音效，强烈推荐 Realtek是目前最流行的板载声卡，但是功能比较单调，除了环境音效和eq，没有其他功能，和独立声卡有较大差距，但是国外黑客,0
沈阳的高手们 我想在沈阳买个Y560 I5 480M的 谁给推荐个地呗，本人学生，多谢多谢。沈阳的高手们 我想在沈阳买个Y560 I5 480M的 谁给推荐个地呗，本人学生，多谢多谢。,0
急求大家帮忙推荐一款性价比较好的佳能家用数码相机！纯家庭娱乐使用，傻瓜式操作足以。以下几款是我选了好久的，请大家从这几款里面推荐就好啦！谢谢啦！！！1、佳能ixus 1000 hs2、佳能ixus 115 hs3、佳能ixus 220 hs4、佳能powershot sx220 hs,1
求推荐购买海力士内存条的网店我的电脑是ASpire 4752G-2452GMnkk，原配内存是海力士 DDR3 1333 2G，想加个内存条，在网上哪里买比较好？京东商城、卓越网都没找到。,0
看中两款笔记本，求大神推荐哪款更好。为了出差用，看中两款笔记本，求大神推荐一下哪款笔记本更好点？ 一款是think pad e450 一个是戴尔 灵越5459 都是2g独显 内存都是8g 联想是250g固态硬盘 戴尔是480固态。 哪一个更好点？求助！,0
求大神推荐一款3000-3500元的笔记本电脑 本人喜欢薄一点的CPU i5的求大神推荐一款3000-3500元的笔记本电脑 本人喜欢薄一点的CPU i5的 谢谢,0
"大家帮忙推荐华硕5000左右的笔记本我是江西南昌的,看上了k41e66vf-sl,F83E66VF-SL.不知道还有哪些,这些都什么价格.麻烦大家了我是江西南昌的,看上了k41e66vf-sl,F83E66VF-SL.不知道还有哪些,这些都什么价格.麻烦大家了",0
小的是做算法研究的，求大侠们推荐个thinkpad的本本小的是做算法研究的，求大侠们推荐个thinkpad的本本,0
想上个廉价的广角头，机身是550D，求老师推荐下想上个廉价的广角头，机身是550D，副厂头也行，拍下风景用，价格别太高，本人新手求各位老师推荐下,1
支持老酒，推荐罗杰.费德勒这几天比较忙，没怎么上论坛，昨晚才了解到这里最近发生的一些事情。 对于老酒，我想说，如果是个纯爷们，就干下去。这个事件很可能有商家所为，谁让kx卖的这么火呢？ 其实被那些广告黑客攻击的不止你一个人，你去版,1
59盾网络高防服务器云推荐码分享116.211.143.x注意59盾网络服务器租用业务联系Q：2327154037 腾讯云作为腾讯旗下的云计算服务品牌，自成立起致力于为海内外数以千万计的使用者提供先进、高效的网络服务，其平稳安全的云主机、云服务器、CDN、云存储以及云数据库等多,2
推荐魅蓝note3现今最稳定的系统是不是出厂系统呀，帮忙给推荐下,2
求推荐好用的系统新人初次用华为，当前版本B367，提示升级B385，用了两年国产android深知套路，有些升级多许多华而不实的视觉效果，耗电还卡，本來对性能满意的，升级后反而会卡的要换机，都是这套路。 如果B367没什么大問題就用这版,2
恳请高手推荐一下物美价廉的手动头。自动头太贵，玩不起啊，手动头倒是可以玩玩大光圈什么的。潜水也好一阵了，不求名镜，关注的都是一些几百元的廉价头，但是即便这样也很难选择，标头常见的有 海鸥、八羽怪、太苦玛、潘太康、梅耶，不知道差别大不大,1
【推荐】+这个暑假我们一起看《我们的少年时代》《我们的少年时代》作为一个以棒球为题材的青春校园剧，我近来被它安利了。我超级喜欢这部剧，越看越喜欢，剧中人物的性格鲜明。 剧中三小只对棒球的热爱，让我燃起对梦想的渴望。校园里男生女生之间的矛盾，也感同,2
哪位大侠给推荐个小2的相机包？小2是在京东上买的，买的时候嫌贵没有配相机包，现在问一下万能的大侠们，各位手中的相机包是怎么买的？能否给小弟我推荐一款？？,1
求大神推荐一款4000-5000的笔记本性价比比较高的，偶尔玩下LOL，不吃鸡，有没有推荐一款呀,0
恳请各位好友推荐50-1.7哪个品牌的手动头好。本人想入个手动头玩玩,1
"想买一拍产品的机子`麻烦高手推荐,谢谢想要买一拍产品的数码相机价位2000~3000的~是要拍石头的~! 麻烦高手帮帮忙`推荐下~谢谢@@",1
求推荐1500左右的卡片机zr200好，还是佳能IXUS 125 HS好？或者求大生另推荐,1
想入个超广求推荐~机身D7000。想入一个超广明年去西藏用~目前考虑 腾龙10-24 适马10-20图丽11-16二代~大家给个建议~图丽好像是DX头。前面两个是ASP-C也有考虑以后入全面幅的问题~,1
朋友大神们推荐一个比较好滴版本我把现在正准备退回，不知道那个版本好,2
"无良中关村,乱发广告,乱评测,乱推荐,三乱网站,中关村的贱 人,麻烦你们搞广告也要看看,随便什么骗子广告也可以放在你们这上面吗?和百度的假药广告有什么区别?想钱想疯了吧,你们...骗子摄影器材网站到处都是您信吗?",1
预算5000左右，女生，无游戏需求，想要金属材质，求大神推荐预算5000左右，女生，无游戏需求，想要金属材质，求大神推荐合适机型,0
清问各位都用什么三脚架，能不能推荐款，100以内的刚买的相机，需要一个三脚架，无奈没什么资金，所以希望控制在100以内的，知道的帮忙说下,1
RX100有什么好看的套或包吗，原厂的肯定pass.求推荐再淘宝看了很多不是大就是小，正好的又不好看，大家现在用什么包呢 ？求晒图，求推荐啊~~~~~~原厂那个又丑又麻烦看都不想看它一眼.,1
您好ixus210 和200您推荐一个好么我的QQ414838319,1
想买一款小Y，那一系列还没决定，大家推荐下本人穷屌丝一个，希望大家推荐一些性价比高一点的,0
推荐一款相机价格2000左右的，就是个人用，无专业要去。,1
大学学计算机专业，笔记本求推荐！预算不限，求推荐！,0
"本人小白想升级下我的电脑。给个推荐。我想加个昂达gtx1050ti,再加个4g低压内存和个400w的电源。你们怎么看？",0
新人买电脑，，请求前辈们推荐型号！！第一次买笔记本电脑，有很多不懂的，观察了快一个月了，原本想考虑买宏基4741系，因为性价比确实很高，但后来听了很多人反映，显示屏都偏白（有色差）。 有人建议我买联想，说不错，所以希望前辈们能为我推荐款电脑,0
