,sequence,label
8028,求推荐一款精致漂亮的笔记本本人单身女孩，求推荐一款精致漂亮的笔记本，初步选择THINKPAD，预算一万元,0
8029,想买台笔记本价格在4500元内，那位大神推荐一下能玩一般的游戏,0
8030,求懂行的大神推荐，帮忙选择一款，并标明理由。跪谢！华硕 N56 N56JR4200-158ASC52X20 I5 4200H GTX760 DDR5 6150元Lenovo/联想 Y430P Y430pAT-IFI (U) I5-4210M GTX850M 高分屏 4999元Lenovo/联想 y50 Y50-70AM-IFI(R) I5 GTX860M显卡 笔记本 电脑 5790元看上了这几款,0
8031,求推荐求推荐一款价位在五千左右的华硕本，看影音，玩单机。谢谢,0
8032,"想买个8000左右的本子,主要做些文档和图片加工的用途,请推荐个型号RT。就要Thinkpad的。显示器14或者以上都可。显卡要求不高。",0
8033,大神在哪里 求推荐好用的笔电学生党 不打游戏 喜欢耐用经典款 求推荐,0
8034,求推荐一款本本预算6000左右 工作上 用来作图和视频剪辑 （特效） 要散热比较好 硬盘声音比较小的平时就玩玩LOL ~如果能玩剑灵这类3D游戏更好~就想要thinkpad的实在不行联想的也行 谢谢各位大虾,0
8035,麻烦各位朋友推荐一款3000-3500的 ThinkPad，谢谢！麻烦各位朋友推荐一款3000-3500的 ThinkPad，女孩子用的，不要有太多小问题，最主要是要各方面都稳定的，性价比要高一点，谢谢了！,0
8036,五千元笔记本（独显）求推荐办公用，常用AutoCAD画图，内存要够大，带独立显卡。 五千左右，最好五千以内。屏幕需要15寸的谢谢各位。,0
8037,求助，求推荐一款3000至4000的性价比高的电脑求助，求推荐一款3000至4000的性价比高的电脑，不打游戏，就听歌，看电影娱乐用,0
8038,5000-6000买部华硕求大神推荐5000-6000买部华硕求大神推荐，谢谢,0
8039,求大神推荐 5000左右的神舟！看中了k650d i7d2的 平时看电影 玩玩lol 大型单机 就这些 不知道还有好推荐吗 这个星期放假就打算入手,0
8040,玩gta5求推荐6000左右笔记本本人小白一个，求大神帮帮忙,0
8041,求推荐，3千到4千之间比较好的笔记本，联想的主要办公用，附带打个游戏之类的，求推荐,0
8042,求推荐想买个联想的鸡子 大学用 不需要太贵能要lol就行,0
8043,求大神推荐一款电脑打lol之类游戏用的 价格5000左右， 15.6寸 显卡要独显 求推荐,0
8044,求推荐本人预备5000元入手联想笔记本或者联想超极本，家用办公混合，经常带出去出差。不玩大型游戏，求大神推荐！,0
8045,求推荐价位在五千到六千性价比好的联想笔记本求推荐，如果网购的话去哪里买安全点,0
8046,买电脑 求推荐我是学工业设计的，哪位大神给我推荐一款笔记本价位在7000左右。,0
8047,想给小Y换屏，求推荐型号和店铺！谢谢啦！,0
8048,求大神推荐本人大一，想入手一台笔记本电脑，价格4000左右的，整体性能较好，性价比高点的，求大神推荐，万分感谢,0
8049,求推荐，学生党想买台笔记本价格在3800~4500中间，平时就是打打lol，看电影，上网，偶尔会使用CAD绘图。,0
8050,想入手一台4500左右的笔记本，求推荐平时玩玩游戏,0
8051,求推荐求推荐一款可以玩游戏的笔记本，4000-5000左右。性能好点的。在线等。,0
8052,学生党3000预算求大神推荐一款笔记本电脑！平时就打打游戏 LOL 其他的 求各位大神们推荐一款，小弟对电脑不是很熟悉 。 好人一生平安！,0
8053,求推荐！急用！主要用来做剪辑，想请各位推荐一款好的本子！！！,0
8054,求推荐3500-4000左右的笔记本平常就用看看电影，网页，游戏也就玩玩实况足球这种单机游戏，求推荐个谢谢,0
8055,学生用电脑求推荐希望大家给我推荐一本价格在5000左右的笔记本。谢谢,0
8056,"笔记本电脑求推荐想买一台常规的笔记本电脑，预算4500-5500，厚度无要求，屏幕最好是15.6,14的也行，对显卡和处理器无要求，主要是做电子开发用的，画画电路板，写写程序，不打游戏，偶尔看看电影，对性能无要求，主要考虑散热好，稳",0
8057,想买一个电脑玩游戏价位在3500左右求大神推荐，跪谢啊！本人想买台电脑玩游戏价位在3500左右显示器20寸以上的电脑求介绍！谢谢各位大神前来指教！,0
8058,"求推荐一款笔记本只求屏幕15.6,i5标压，显卡不是很重要，只玩dnf或者lol之类的，4000左右，不超4300",0
8059,求推荐！！！求推荐一款适合用于PS等图片编辑的电脑,0
8060,有谁能帮忙推荐下联想性价比高游戏本吗想知道预算在5000左右性价比高游戏本 能帮忙推荐下吗？,0
8061,求推荐学生绘图用笔记本大学生用绘图笔记本电脑，求大神推荐。谢谢！,0
8062,3500左右超级本求大神推荐～～,0
8063,求推荐本人大学生，求推荐一款电脑，不要求游戏性能太好，价格4000～5000左右，谢谢大家！,0
8064,求联想4000到5000的学生本推荐电脑必备i5以上，独显，4g内存。,0
8065,推荐一个4500左右的游戏本4500左右的游戏本,0
8066,"求大神推荐最近打算买电脑，各位大神帮我分析一下，华硕u303ub那款和联想u31-70那款哪个好，华硕的是2g独立显卡，500g,联想的是128gssd固态硬盘的，其他差别好像也不是很大",0
8067,推荐一款游戏笔记本推荐一款4000到5000的游戏笔记本 我只玩LOL 求大神推荐一款,0
8068,4000以内，办公画图用，推荐笔记本一台，谢谢！4000以内的，超过一点也行，画图用。,0
8069,"笔记本求大神推荐,听说联想坛里有求必应^^找了好久也没找到自己要求的本子,是不是要求太刻薄了,大家给帮着选选平时在家外出上网办公用偶尔玩玩2D游戏,类似传奇等等.不玩3D.新旧都可.CPU有台机1820以上就差不多.GPU无所谓.触控本不考虑了,屏幕太笨重.有几点排",0
8070,请推荐个轻薄2000元笔记本出差用不要贵的。12-13寸，越轻便越好，能看个高清，玩个魔兽3就够了。,0
8071,高校女生求推荐笔记本电脑，求教如题，不要求，倾向联想的但不限于次,0
8072,做室内设计和平面设计 笔记本电脑求推荐刚毕业在一家小公司上班 做室内设计和平面设计 笔记本电脑求推荐,0
8073,求大神推荐家用电脑 急！本人学生，想买一台笔记本电脑，不知道买哪款好主打家用对游戏无所谓。 谢谢,0
8074,求推荐个本本侄子现读计算机应用专业，现需买台笔记本电脑，预算4k左右，望大神们帮忙推荐下有什么适合的，谢谢,0
8075,联想y430p加装固态硬盘推荐大家好，我想给我的联想y430p加装一个固态硬盘，大家有什么好的推荐吗？网上说这台电脑有内置的固态硬盘接口的，是这样的吗？,0
8076,求推荐各位大神，小弟做广告设计的，最近想换一台笔电。请大神们推荐一款,0
8077,我想买个2500到3500左右的，就是办公用。大家推荐下。本人对电脑可真的了解。,0
8078,"买个6000到8000的游戏本推荐一下想买个8000块钱以内的游戏本,还可以办公的内种,有的话推荐一下谢谢",0
8079,购机问题，本人大学生想买笔记本请大家推荐一下。我想买个电脑，我是大学生，买个四千左右的，性价比高点的，可以推荐一下么？,0
8080,求推荐！我想买个本，主要是用来CAD制图，价格4000-5000左右，win10，酷睿i7，嗯，就酱紫，求大神推荐，谢谢！么么哒！,0
8081,求推荐笔记本本人在上大学，电脑小白一枚，目前想购买一台电脑，预算4000，求大神能推荐一款性价比高的,0
8082,【求推荐】轻小笔记本女生用的 最好有粉色,0
8083,求推荐3000左右的笔记本学生用，屏幕大一些，i5 A10都行,0
8084,各位大神求推荐个5000到7000的本本1多用于办公，办公要求不高，满足CAD 就行， 2由于经常外带，所以外观设计需要美观，本本尽量轻薄些。 3娱乐方面能满足LOL 就行,0
8085,大神3000-3500左右推荐款笔记本主要商务办公用！！！！！！！！！！！！！！！！,0
8086,大神求推荐笔记本想买一个笔记本，4000左右的，,0
8087,求推荐！！！3500--5000左右 游戏本求推荐！！！3500--5000左右 游戏本,0
8088,5000元左右笔记本求推荐~~~~求帮忙~~~ 老板让帮忙选几个笔记本型号 好长时间不关注 现在也不太清楚 要求： 轻便 商务类型 老头子也就用个word 收发个邮件刚才大致看了下 联想ideapad 700 微软的surface pro 3 还有其他型号推荐的么？,0
8089,求推荐一款比价本预算在3000左右配置要求cpu 主频2.3G及以上，内存能升级到8G以上。 性能稳定即可，据说cpu U版的不稳定，请教大家，那款笔记本配置性价比比较高？,0
8090,恵普跟联想哪个好点呢小白一个求大神推荐一下。小白没买过笔记本电脑主要用来玩下游戏看下视频就是这样的要求，预算大概五千以上六千以下，实在是太多型号了对于小白的我难以选择，又不懂那个型号性价比高所以求大神推荐下。,0
8091,求推荐本人学生狗，想买一台笔记本5000左右，请大神推荐一款,0
8092,Y430P加内存跟固态硬盘，跪求推荐！！！我的小Y，内存：DDR3L 1600；固态预留位：NGFF2242.求安装过的大神，直接告诉我，分别选择哪款内存跟固态比较好，固态最好128G的。万分感谢，跪求，跪求！！！！,0
8093,求推荐4000左右的学生笔记本如标题,0
8094,我想买笔记本，不知道买什么型号推荐下独显950左右，2G或4G，I5或I7处理器，大概多少钱左右，玩游戏稍微好点的,0
8095,不玩游戏，性价比最高的笔记本电脑推荐一下~不玩大型游戏，就想要看视频不卡的上网速度快，轻巧的,0
8096,求推荐款求推荐款可以玩LOL的，别太贵，学生族，买不起太贵的,0
8097,小编给各位吧友推荐最合适性价比最高的笔记本Lenovo/联想 小新Bigger版 V4000i7-5500U超薄游戏手提笔记本电脑,0
8098,来大神推荐一款电脑能玩GTA5 联想的 备5000-6500RMB,0
8099,想买台3500以内的笔记本？求推荐性价比高的！ 牌子 型号太多不知道怎么选,0
8100,5000元以下的游戏本求推荐！！！！5000元以下的游戏本求推荐！！！！要求不高能流畅的玩lol就行,0
8101,求推荐4500左右联想笔记本最近打算买一台联想的笔记本电脑，预算大概4500左右！各位大神能否推荐几款！！！,0
8102,－－－请帮推荐一款性价比高的笔记本－－－老婆大人想换本本了，主要是搞建筑预算用。以前用联想的E46L，CPU是T3500升级T9400统计算量能用1：48分钟，吓死人！本本要求屏大，四核的是必须的，本本散热要好。显卡要求不高，正常运行广联达就行。请大家推荐几款,0
8103,求各位大神推荐一款联想笔记本电脑学生，不玩游戏，求各位大神推荐一款联想笔记本，4000～5000,0
8104,求推荐求大神推荐几款价位在5000-6000之间的笔记本，平时可以打打游戏看看电影，还需要作图设计用。,0
8105,想买7000~8000的笔记本电脑，求大神推荐~~~本人学生党，平时用电脑玩玩网游（WOW，剑3，LOL一类）和单机游戏（使命召唤10）。准备用4~5年，想买一款散热比较好的电脑（不打算上船）。 之前比较中意于Y50和N551，但是混迹贴吧论坛许久，碍于散热和网卡的问题，,0
8106,小白求推荐本人大一狗，小白，求高手推荐一款联想笔记本，撸网游不卡，办公方便，视觉效果高，散热好，美观。价位四千以下。,0
8107,〈新人报道〉特求专业人士推荐本本！！感激不尽学生党一枚，很少玩游戏，最多lol，苦逼程序员，最近换电脑，老爸给了5000的预算，看来看去也没看上好的，心仪的，特来求大伙推荐。。感激不尽。。5000-5600都行，现在看中两款，分别是联想y40-80-ifi和y50-70-ifi，,0
